stage,frame,token,input_cycle,output_cycle,elapsed_cycles
block_input_queue,41,3,648975,649961,986
block_input_queue,41,4,649962,650948,986
block_input_queue,41,5,650949,651935,986
block_input_queue,41,6,651936,652922,986
block_input_queue,41,7,652923,653909,986
block_input_queue,41,8,653910,654896,986
block_input_queue,41,9,654897,655883,986
block_input_queue,41,10,655884,656870,986
block_input_queue,41,11,656871,657857,986
block_input_queue,41,12,657858,658844,986
block_input_queue,41,13,658845,659831,986
block_input_queue,41,14,659832,660818,986
block_input_queue,41,15,660819,661805,986
block_input_queue,42,0,661806,662792,986
block_input_queue,42,1,662793,663779,986
block_input_queue,42,2,663780,664766,986
block_input_queue,42,3,664767,665753,986
block_input_queue,42,4,665754,666740,986
block_input_queue,42,5,666741,667727,986
block_input_queue,42,6,667728,668714,986
block_input_queue,42,7,668715,669701,986
block_input_queue,42,8,669702,670688,986
block_input_queue,42,9,670689,671675,986
block_input_queue,42,10,671676,672662,986
block_input_queue,42,11,672663,673649,986
block_input_queue,42,12,673650,674636,986
block_input_queue,42,13,674637,675623,986
block_input_queue,42,14,675624,676610,986
block_input_queue,42,15,676611,677597,986
block_input_queue,43,0,677598,678584,986
block_input_queue,43,1,678585,679571,986
block_input_queue,43,2,679572,680558,986
block_input_queue,43,3,680559,681545,986
block_input_queue,43,4,681546,682532,986
block_input_queue,43,5,682533,683519,986
block_input_queue,43,6,683520,684506,986
block_input_queue,43,7,684507,685493,986
block_input_queue,43,8,685494,686480,986
block_input_queue,43,9,686481,687467,986
block_input_queue,43,10,687468,688454,986
block_input_queue,43,11,688455,689441,986
block_input_queue,43,12,689442,690428,986
block_input_queue,43,13,690429,691415,986
block_input_queue,43,14,691416,692402,986
block_input_queue,43,15,692403,693389,986
block_input_queue,44,0,693390,694376,986
block_input_queue,44,1,694377,695363,986
block_input_queue,44,2,695364,696350,986
block_input_queue,44,3,696351,697337,986
block_input_queue,44,4,697338,698324,986
block_input_queue,44,5,698325,699311,986
block_input_queue,44,6,699312,700298,986
block_input_queue,44,7,700299,701285,986
block_input_queue,44,8,701286,702272,986
block_input_queue,44,9,702273,703259,986
block_input_queue,44,10,703260,704246,986
block_input_queue,44,11,704247,705233,986
block_input_queue,44,12,705234,706220,986
block_input_queue,44,13,706221,707207,986
block_input_queue,44,14,707208,708194,986
block_input_queue,44,15,708195,709181,986
block_input_queue,45,0,709182,710168,986
block_input_queue,45,1,710169,711155,986
block_input_queue,45,2,711156,712142,986
block_input_queue,45,3,712143,713129,986
block_input_queue,45,4,713130,714116,986
block_input_queue,45,5,714117,715103,986
